customer_id,signup_date,age_group,location,segment,churn_flag,churn_date,plan_type,plan_price,contract_duration,discount_applied,last_login_date,total_logins,avg_session_duration,features_used_count,payment_status,last_payment_date,outstanding_balance,total_spent,random_notes,survey_response,timestamp
59106,2023-08-23,56+,Los Angeles,Corporate,0,,Business,9.99,Monthly,0,2023-11-03,123,6.41,14,Successful,2024-04-24,351.41,49.95,,Neutral,2019-02-11 01:05:00
59107,2023-01-31,18-25,Miami,Corporate,0,,Basic,29.99,Monthly,15,2024-03-11,378,35.3,7,Successful,2024-09-08,218.98,749.75,Feedback given,Very Satisfied,2019-02-11 01:06:00
59108,2023-06-04,18-25,Miami,Individual,0,,Standard,19.99,Monthly,0,2023-01-20,490,13.71,8,Successful,2023-12-22,329.35,459.77,Feedback given,Satisfied,2019-02-11 01:07:00
59109,2024-04-23,26-35,New York,Student,0,,Business,29.99,Annual,15,2024-11-23,57,10.39,2,Successful,2024-11-25,263.46,179.94,NA,Neutral,2019-02-11 01:08:00
59110,2024-11-26,46-55,Miami,Student,0,,Premiumm,99.99,Annual,10,2024-02-28,63,35.25,1,Successful,2024-09-23,273.25,2599.74,Feedback given,Neutral,2019-02-11 01:09:00
59111,2023-01-08,26-35,New York,Corporate,1,,Basic,49.99,Annual,15,2024-11-04,493,8.72,7,Successful,2023-02-09,79.74,1599.68,Feedback given,Neutral,2019-02-11 01:10:00
59112,2023-08-23,46-55,New York,Student,0,,Business,29.99,Annual,0,2024-08-15,19,34.65,6,Failed,2023-08-14,149.21,629.79,Customer called support,Dissatisfied,2019-02-11 01:11:00
59113,2024-05-26,36-45,Houston,Student,0,,Business,49.99,Monthly,20,2023-05-10,27,59.98,19,Successful,2023-05-18,86.02,699.86,Feedback given,Neutral,2019-02-11 01:12:00
59114,2023-09-12,36-45,Los Angeles,Individual,1,,Enterprise,29.99,Monthly,15,2024-07-21,229,40.03,9,Successful,2024-10-10,228.45,599.8,NA,Neutral,2019-02-11 01:13:00
59115,2023-11-26,56+,New York,Corporate,0,,Basic,49.99,Annual,20,2023-02-05,385,35.16,10,Successful,2023-07-21,473.35,949.81,Feedback given,Very Dissatisfied,2019-02-11 01:14:00
59116,2023-10-21,36-45,New York,Student,0,,Enterprise,9.99,Monthly,5,2024-10-24,153,34.55,18,Successful,2024-03-27,450.35,349.65,Feedback given,Neutral,2019-02-11 01:15:00
59117,2023-06-03,56+,Houston,Student,0,,Standard,29.99,Annual,15,2024-11-04,16,29.28,8,Successful,2023-10-09,484.04,269.91,Feedback given,Dissatisfied,2019-02-11 01:16:00
59118,2024-05-05,36-45,Houston,Student,0,,Premium,99.99,Annual,15,2024-08-18,391,14.39,3,Successful,2023-06-25,287.62,999.9,Feedback given,Very Satisfied,2019-02-11 01:17:00
59119,2024-11-13,36-45,Houston,Student,0,,Enterprise,19.99,Monthly,20,2023-04-21,60,48.59,11,Successful,2023-04-21,154.69,579.71,,Satisfied,2019-02-11 01:18:00
59120,2023-09-18,36-45,Chicago,Corporate,0,,Enterprise,99.99,Annual,0,2024-12-06,297,21.59,7,Successful,2023-09-20,15.44,599.94,Feedback given,Very Satisfied,2019-02-11 01:19:00
59121,2024-06-19,36-45,Chicago,Individual,0,,Business,99.99,Annual,5,2023-05-21,280,47.96,5,Successful,2024-10-25,92.19,3399.66,Customer called support,Dissatisfied,2019-02-11 01:20:00
59122,2024-06-17,56+,Houston,Student,0,,Standard,19.99,Monthly,10,2024-01-01,314,28.23,9,Successful,2024-01-12,20.96,139.93,Customer called support,Very Dissatisfied,2019-02-11 01:21:00
59123,2023-10-01,36-45,New York,Student,0,,Business,99.99,Annual,20,2024-09-29,475,42.06,2,Successful,2023-06-30,315.58,1499.85,Test data,Dissatisfied,2019-02-11 01:22:00
59124,2024-03-20,46-55,New York,Student,0,,Enterprise,19.99,Monthly,15,2024-07-12,254,51.81,11,Successful,2023-11-28,172.59,379.81,,Dissatisfied,2019-02-11 01:23:00
59125,2023-08-08,46-55,Houston,Student,0,,Premiumm,29.99,Annual,10,2023-10-03,133,40.21,7,Successful,2023-04-19,365.63,59.98,Feedback given,Very Dissatisfied,2019-02-11 01:24:00
59126,2023-08-30,56+,Los Angeles,Student,0,,Enterprise,19.99,Monthly,15,2023-04-08,426,57.32,17,Successful,2023-09-25,243.78,319.84,,Very Satisfied,2019-02-11 01:25:00
59127,2024-10-03,46-55,Chicago,Individual,0,,Enterprise,19.99,Annual,20,2024-01-08,106,31.33,10,Successful,2024-12-25,389.08,419.79,NA,Dissatisfied,2019-02-11 01:26:00
59128,2023-07-21,26-35,Houston,Corporate,0,,Business,99.99,Monthly,15,2023-02-17,396,15.45,6,Failed,2023-01-11,296.87,2799.72,,Dissatisfied,2019-02-11 01:27:00
59129,2023-05-21,18-25,Chicago,Student,0,,Premium,29.99,Annual,20,2024-06-27,260,13.15,5,Successful,2024-09-10,2.88,329.89,Test data,Neutral,2019-02-11 01:28:00
59130,2024-02-16,36-45,Houston,Individual,0,,Premium,19.99,Annual,15,2024-08-21,403,40.12,13,Successful,2023-04-02,366.49,519.74,NA,Very Dissatisfied,2019-02-11 01:29:00
59131,2023-02-04,26-35,Los Angeles,Corporate,0,,Basic,9.99,Annual,10,2024-07-13,75,50.67,8,Successful,2024-09-17,319.36,39.96,Test data,Neutral,2019-02-11 01:30:00
59132,2024-04-21,26-35,New York,Student,0,,Basic,49.99,Annual,5,2024-05-02,242,21.0,14,Successful,2024-09-05,179.12,149.97,,Very Dissatisfied,2019-02-11 01:31:00
59133,2024-04-13,18-25,Los Angeles,Individual,0,,Standard,49.99,Annual,0,2024-03-24,466,54.94,6,Failed,2023-12-10,315.37,1549.69,NA,Satisfied,2019-02-11 01:32:00
59134,2024-03-30,56+,Los Angeles,Individual,0,,Standard,99.99,Annual,10,2024-10-26,197,14.49,13,Successful,2023-03-20,310.78,3299.67,NA,Satisfied,2019-02-11 01:33:00
59135,2024-11-29,26-35,New York,Corporate,1,,Business,99.99,Annual,10,2024-07-22,230,15.5,11,Successful,2023-03-31,222.55,499.95,,Neutral,2019-02-11 01:34:00
59136,2024-12-02,36-45,Miami,Individual,0,,Premium,29.99,Annual,20,2024-04-10,133,39.93,14,Successful,2023-06-25,496.26,59.98,Test data,Satisfied,2019-02-11 01:35:00
59137,2024-01-27,36-45,New York,Corporate,0,,Basic,29.99,Annual,5,2024-04-04,130,29.65,10,Successful,2023-05-05,163.32,119.96,NA,Dissatisfied,2019-02-11 01:36:00
59138,2024-09-08,18-25,New York,Corporate,0,,Business,29.99,Annual,15,2024-05-07,322,56.35,17,Successful,2024-10-06,480.27,839.72,Customer called support,Dissatisfied,2019-02-11 01:37:00
59139,2024-04-15,26-35,Chicago,Student,0,,Business,99.99,Monthly,10,2023-12-17,142,47.14,17,Failed,2024-08-06,418.99,2999.7,Feedback given,Very Dissatisfied,2019-02-11 01:38:00
59140,2024-06-27,26-35,Los Angeles,Individual,0,,Basic,99.99,Annual,5,2023-04-29,123,16.41,3,Successful,2023-04-30,262.7,3499.65,,Very Dissatisfied,2019-02-11 01:39:00
59141,2023-04-17,18-25,Houston,Corporate,0,,Basic,99.99,Monthly,20,2024-01-11,229,20.12,12,Failed,2023-12-02,220.34,2899.71,Customer called support,Very Satisfied,2019-02-11 01:40:00
59142,2024-10-01,56+,New York,Individual,0,,Enterprise,99.99,Annual,15,2024-10-23,54,34.63,2,Successful,2023-06-09,233.79,3199.68,Feedback given,Satisfied,2019-02-11 01:41:00
59143,2024-02-29,36-45,Houston,Student,1,,Basic,49.99,Annual,0,2024-06-29,294,15.35,2,Successful,2023-11-25,295.92,549.89,,Very Satisfied,2019-02-11 01:42:00
59144,2023-07-28,36-45,Miami,Corporate,0,,Standard,29.99,Monthly,5,2024-11-26,109,32.0,16,Successful,2024-02-09,260.74,98967.0,,Neutral,2019-02-11 01:43:00
59145,2023-08-30,46-55,Los Angeles,Corporate,0,,Standard,19.99,Annual,15,2024-11-20,232,43.95,10,Successful,2023-12-06,145.07,699.65,Test data,Satisfied,2019-02-11 01:44:00
59146,2024-04-07,36-45,Houston,Corporate,0,,Basic,19.99,Annual,5,2024-09-07,145,15.67,15,Successful,2024-09-15,129.26,39.98,Feedback given,Satisfied,2019-02-11 01:45:00
59147,2023-06-12,36-45,New York,Student,0,,Premium,49.99,Monthly,5,2024-06-09,463,14.95,4,Successful,2024-07-01,402.88,1499.7,,Neutral,2019-02-11 01:46:00
59148,2024-03-05,46-55,Los Angeles,Individual,0,,Enterprise,99.99,Monthly,15,2023-01-07,377,48.1,3,Successful,2023-09-21,32.93,899.91,NA,Very Satisfied,2019-02-11 01:47:00
59149,2023-03-09,46-55,New York,Individual,0,,Premium,29.99,Annual,0,2024-02-29,66,40.34,3,Failed,2024-07-09,490.1,299.9,,Satisfied,2019-02-11 01:48:00
59150,2024-11-27,18-25,New York,Corporate,0,,Premiumm,9.99,Monthly,0,2024-08-30,188,44.81,16,Failed,2023-10-15,327.53,329.67,Test data,Neutral,2019-02-11 01:49:00
59151,2024-11-17,18-25,Houston,Individual,0,,Basic,19.99,Monthly,20,2023-11-28,110,12.32,17,Successful,2023-04-16,389.7,199.9,Feedback given,Very Dissatisfied,2019-02-11 01:50:00
59152,2023-02-22,36-45,New York,Student,0,,Business,99.99,Monthly,20,2023-09-18,236,35.82,10,Successful,2023-11-03,263.27,1899.81,,Dissatisfied,2019-02-11 01:51:00
59153,2024-10-01,36-45,Houston,Corporate,0,,Business,99.99,Annual,20,2023-02-03,336,26.37,8,Successful,2023-01-23,415.65,2099.79,Customer called support,Very Satisfied,2019-02-11 01:52:00
59154,2023-02-01,26-35,Los Angeles,Individual,0,,Basic,19.99,Annual,0,2024-03-27,51,25.2,5,Successful,2023-10-07,470.89,239.88,Test data,Dissatisfied,2019-02-11 01:53:00
59155,2024-05-17,18-25,Los Angeles,Individual,0,,Enterprise,9.99,Annual,20,2023-07-17,306,25.02,12,Failed,2024-09-06,290.1,259.74,Feedback given,Very Satisfied,2019-02-11 01:54:00
59156,2024-09-03,36-45,Miami,Individual,0,,Basic,49.99,Annual,20,2024-11-06,290,54.13,4,Successful,2023-05-13,347.66,849.83,Test data,Dissatisfied,2019-02-11 01:55:00
59157,2023-08-21,18-25,Los Angeles,Corporate,0,,Business,29.99,Monthly,0,2024-03-25,240,59.66,15,Successful,2024-02-03,333.23,149.95,Feedback given,Neutral,2019-02-11 01:56:00
59158,2024-11-22,18-25,Chicago,Corporate,0,,Enterprise,9.99,Monthly,15,2023-10-13,52,21.62,3,Successful,2024-12-31,31.64,109.89,Customer called support,Very Satisfied,2019-02-11 01:57:00
59159,2024-12-17,26-35,New York,Corporate,0,,Basic,49.99,Monthly,15,2023-01-21,198,42.91,13,Successful,2023-06-02,395.1,599.88,NA,Very Satisfied,2019-02-11 01:58:00
59160,2024-05-25,56+,Houston,Individual,0,,Premium,49.99,Annual,10,2024-10-27,291,20.36,7,Successful,2024-12-18,338.03,899.82,Feedback given,Neutral,2019-02-11 01:59:00
59161,2024-02-06,36-45,New York,Individual,0,,Business,19.99,Annual,10,2023-09-18,31,29.53,12,Successful,2023-09-30,94.41,119.94,Test data,Dissatisfied,2019-02-11 02:00:00
59162,2023-02-16,18-25,Houston,Individual,0,,Basic,49.99,Monthly,15,2024-11-08,271,9.11,1,Successful,2023-06-01,209.97,599.88,Feedback given,Neutral,2019-02-11 02:01:00
59163,2024-05-03,36-45,New York,Student,1,,Business,49.99,Monthly,5,2024-07-16,83,50.23,5,Successful,2023-11-21,88.88,99.98,Customer called support,Very Satisfied,2019-02-11 02:02:00
59164,2023-07-29,18-25,Miami,Student,1,,Business,99.99,Annual,5,2023-05-19,87,20.47,15,Successful,2023-01-16,403.24,1599.84,Customer called support,Very Dissatisfied,2019-02-11 02:03:00
59165,2023-03-07,46-55,Houston,Student,0,,Premium,19.99,Monthly,20,2023-07-19,271,22.96,12,Successful,2024-07-05,59.55,239.88,NA,Neutral,2019-02-11 02:04:00
59166,2023-08-14,18-25,Chicago,Student,0,,Standard,9.99,Monthly,5,2024-10-26,494,5.86,15,Successful,2024-06-17,271.48,189.81,NA,Satisfied,2019-02-11 02:05:00
59167,2024-04-17,26-35,Los Angeles,Individual,0,,Enterprise,9.99,Monthly,15,2023-03-07,71,28.18,15,Successful,2024-11-09,118.44,279.72,NA,Very Satisfied,2019-02-11 02:06:00
59168,2024-01-23,18-25,New York,Individual,0,,Premium,29.99,Annual,10,2023-08-28,228,57.51,18,Successful,2023-04-29,75.43,599.8,Test data,Neutral,2019-02-11 02:07:00
59169,2024-10-02,56+,New York,Individual,0,,Business,99.99,Monthly,20,2023-08-16,131,24.52,2,Successful,2024-01-28,379.12,1499.85,Test data,Very Satisfied,2019-02-11 02:08:00
59170,2024-07-22,36-45,Houston,Student,0,,Business,99.99,Annual,0,2024-05-31,138,42.66,5,Successful,2023-02-05,415.45,3499.65,Feedback given,Neutral,2019-02-11 02:09:00
59171,2023-10-03,46-55,Los Angeles,Student,0,,Enterprise,9.99,Monthly,10,2023-03-19,406,46.39,7,Successful,2024-12-15,222.08,289.71,Test data,Satisfied,2019-02-11 02:10:00
59172,2023-09-14,36-45,Houston,Corporate,0,,Premium,49.99,Annual,10,2024-06-17,353,44.01,5,Successful,2023-03-23,75.32,1449.71,,Satisfied,2019-02-11 02:11:00
59173,2024-11-19,46-55,Los Angeles,Corporate,0,,Business,9.99,Monthly,15,2024-01-05,134,9.81,1,Successful,2023-01-18,349.79,339.66,Test data,Very Dissatisfied,2019-02-11 02:12:00
59174,2024-07-28,18-25,Los Angeles,Corporate,0,,Standard,9.99,Monthly,20,2023-11-24,284,21.13,12,Successful,2024-09-01,233.61,349.65,NA,Dissatisfied,2019-02-11 02:13:00
59175,2023-11-17,56+,Miami,Student,0,,Standard,9.99,Annual,10,2023-09-21,264,15.96,16,Successful,2024-03-24,219.89,289.71,Feedback given,Neutral,2019-02-11 02:14:00
59176,2024-05-22,56+,Los Angeles,Student,0,,Standard,99.99,Annual,20,2024-07-30,454,28.17,6,Successful,2024-11-25,430.35,1599.84,Test data,Dissatisfied,2019-02-11 02:15:00
59177,2024-04-20,26-35,Los Angeles,Individual,0,,Premium,29.99,Monthly,15,2024-12-27,451,13.93,2,Successful,2024-10-16,105.75,629.79,Feedback given,Very Satisfied,2019-02-11 02:16:00
59178,2023-10-20,46-55,Chicago,Individual,0,,Enterprise,99.99,Monthly,20,2023-09-09,235,58.98,6,Successful,2024-12-07,111.6,199.98,NA,Very Dissatisfied,2019-02-11 02:17:00
59179,2024-06-19,46-55,New York,Student,0,,Basic,9.99,Monthly,10,2023-04-26,57,11.67,8,Successful,2024-08-09,463.66,19.98,Test data,Dissatisfied,2019-02-11 02:18:00
59180,2023-01-22,46-55,Houston,Corporate,0,,Basic,19.99,Annual,10,2024-08-08,90,23.62,3,Successful,2023-04-20,13.88,79.96,Test data,Neutral,2019-02-11 02:19:00
59181,2024-04-25,36-45,Houston,Individual,0,,Premium,9.99,Annual,20,2024-10-19,256,30.47,7,Successful,2023-12-10,304.45,209.79,Feedback given,Satisfied,2019-02-11 02:20:00
59182,2024-07-27,26-35,New York,Student,0,,Premium,49.99,Annual,0,2023-05-12,272,35.34,2,Failed,2024-06-19,386.06,1349.73,Feedback given,Neutral,2019-02-11 02:21:00
59183,2023-11-07,18-25,New York,Individual,0,,Basic,9.99,Annual,0,2023-09-29,300,7.55,5,Successful,2023-09-07,76.96,119.88,Customer called support,Very Satisfied,2019-02-11 02:22:00
59184,2023-08-27,46-55,Houston,Corporate,0,,Enterprise,49.99,Monthly,10,2023-09-09,252,35.93,9,Successful,2024-09-18,135.41,799.84,NA,Very Dissatisfied,2019-02-11 02:23:00
59185,2023-04-22,36-45,Los Angeles,Student,0,,Enterprise,99.99,Monthly,15,2024-02-22,472,11.05,17,Successful,2024-11-08,272.45,799.92,Feedback given,Very Satisfied,2019-02-11 02:24:00
59186,2024-07-22,36-45,Chicago,Corporate,0,,Premiumm,49.99,Monthly,10,2023-05-01,467,10.66,6,Successful,2024-03-20,376.42,99.98,Feedback given,Very Satisfied,2019-02-11 02:25:00
59187,2023-07-17,56+,Chicago,Corporate,1,,Business,19.99,Annual,20,2024-04-17,291,24.49,3,Successful,2024-06-30,302.91,239.88,Customer called support,Neutral,2019-02-11 02:26:00
59188,2023-01-22,36-45,Chicago,Individual,0,,Business,9.99,Annual,15,2023-02-23,335,44.33,14,Successful,2024-07-08,363.37,329.67,Customer called support,Neutral,2019-02-11 02:27:00
59189,2023-11-15,46-55,Chicago,Corporate,0,,Premiumm,49.99,Monthly,20,2024-03-24,406,17.04,5,Successful,2023-07-09,152.28,144971.0,,Very Satisfied,2019-02-11 02:28:00
59190,2023-05-29,26-35,Miami,Corporate,0,,Basic,19.99,Annual,0,2024-04-05,176,37.84,16,Successful,2024-06-21,250.77,379.81,NA,Neutral,2019-02-11 02:29:00
59191,2023-07-20,36-45,New York,Corporate,0,,Enterprise,19.99,Monthly,20,2024-01-03,289,33.84,8,Successful,2024-08-18,207.44,239.88,Customer called support,Dissatisfied,2019-02-11 02:30:00
59192,2024-04-20,36-45,Los Angeles,Individual,0,,Business,9.99,Monthly,5,2024-05-30,497,8.99,10,Failed,2024-07-05,48.53,259.74,Customer called support,Very Dissatisfied,2019-02-11 02:31:00
59193,2023-10-03,26-35,Miami,Student,0,,Basic,49.99,Monthly,0,2024-03-13,369,48.1,17,Failed,2023-04-24,38.8,899.82,Customer called support,Very Satisfied,2019-02-11 02:32:00
59194,2024-02-05,18-25,Houston,Individual,0,,Basic,9.99,Monthly,5,2024-10-08,418,17.5,11,Successful,2023-09-11,356.71,339.66,Feedback given,Dissatisfied,2019-02-11 02:33:00
59195,2023-12-10,26-35,New York,Individual,1,,Standard,9.99,Monthly,20,2023-06-28,213,38.5,10,Successful,2024-11-17,163.89,219.78,Feedback given,Neutral,2019-02-11 02:34:00
59196,2024-07-23,36-45,Miami,Corporate,0,,Premiumm,99.99,Annual,10,2023-01-20,369,14.13,1,Successful,2023-05-16,457.42,3499.65,Test data,Neutral,2019-02-11 02:35:00
59197,2023-05-22,36-45,Los Angeles,Corporate,0,,Business,29.99,Monthly,5,2023-12-16,13,38.88,18,Successful,2023-02-24,210.77,329.89,Customer called support,Very Satisfied,2019-02-11 02:36:00
59198,2024-09-13,36-45,Houston,Corporate,0,,Premium,99.99,Monthly,5,2024-03-30,381,28.2,19,Successful,2023-11-20,304.9,3299.67,Customer called support,Very Dissatisfied,2019-02-11 02:37:00
59199,2023-04-07,56+,Los Angeles,Student,0,,Enterprise,99.99,Annual,20,2023-11-30,360,11.93,19,Successful,2023-08-21,344.97,2799.72,,Very Dissatisfied,2019-02-11 02:38:00
59200,2024-07-10,18-25,New York,Individual,1,,Business,9.99,Annual,15,2023-12-30,248,39.8,15,Successful,2023-04-14,207.82,39.96,,Very Satisfied,2019-02-11 02:39:00
59201,2023-05-01,18-25,New York,Student,0,,Basic,99.99,Monthly,5,2023-08-02,486,21.78,7,Successful,2023-04-11,474.67,2599.74,Test data,Neutral,2019-02-11 02:40:00
59202,2024-04-06,56+,Los Angeles,Individual,0,,Business,29.99,Monthly,20,2023-10-28,496,50.14,7,Successful,2024-10-29,426.34,149.95,Feedback given,Satisfied,2019-02-11 02:41:00
59203,2023-09-26,26-35,New York,Corporate,0,,Basic,99.99,Annual,20,2023-06-04,354,10.87,3,Successful,2024-11-01,374.68,2399.76,Customer called support,Very Satisfied,2019-02-11 02:42:00
59204,2024-02-26,26-35,Chicago,Student,0,,Premium,29.99,Monthly,15,2024-11-09,55,20.58,4,Successful,2024-12-19,330.22,839.72,Customer called support,Dissatisfied,2019-02-11 02:43:00
59205,2023-08-16,18-25,Miami,Individual,0,,Premium,19.99,Annual,20,2024-07-24,445,55.68,11,Successful,2024-12-17,375.24,199.9,Test data,Very Satisfied,2019-02-11 02:44:00
59206,2023-02-08,18-25,Houston,Individual,0,,Premium,99.99,Monthly,5,2024-07-09,316,29.01,4,Successful,2023-11-23,158.4,3499.65,NA,Very Dissatisfied,2019-02-11 02:45:00
59207,2024-03-02,36-45,Los Angeles,Corporate,0,,Enterprise,19.99,Monthly,20,2023-12-31,156,56.51,13,Successful,2023-03-04,214.87,679.66,Test data,Very Satisfied,2019-02-11 02:46:00
59208,2024-04-08,36-45,Chicago,Corporate,0,,Enterprise,9.99,Annual,0,2023-11-03,467,56.14,8,Successful,2023-08-23,228.23,249.75,,Dissatisfied,2019-02-11 02:47:00
59209,2024-08-14,26-35,Houston,Individual,0,,Premiumm,49.99,Monthly,0,2023-11-27,359,44.56,9,Successful,2024-03-19,430.23,1549.69,Test data,Dissatisfied,2019-02-11 02:48:00
59210,2023-04-16,18-25,New York,Corporate,0,,Enterprise,19.99,Annual,0,2023-05-05,108,26.1,10,Successful,2023-12-10,232.52,539.73,,Neutral,2019-02-11 02:49:00
59211,2024-04-04,26-35,New York,Individual,0,,Basic,19.99,Annual,5,2023-09-02,20,32.39,9,Successful,2024-11-22,307.72,39.98,Feedback given,Very Satisfied,2019-02-11 02:50:00
59212,2023-10-09,56+,New York,Student,0,,Enterprise,49.99,Annual,15,2024-09-21,10,56.64,15,Successful,2024-08-12,310.14,949.81,Feedback given,Very Dissatisfied,2019-02-11 02:51:00
59213,2023-03-20,18-25,New York,Individual,1,,Business,49.99,Monthly,10,2023-02-27,117,15.06,13,Successful,2024-01-01,65.58,1649.67,Customer called support,Neutral,2019-02-11 02:52:00
59214,2024-09-05,46-55,Chicago,Individual,0,,Premium,29.99,Annual,20,2023-12-23,310,33.66,11,Successful,2023-01-06,25.13,179.94,Test data,Neutral,2019-02-11 02:53:00
59215,2023-11-01,36-45,Miami,Corporate,0,,Business,9.99,Annual,20,2023-11-20,245,47.38,11,Successful,2024-11-14,196.37,149.85,Feedback given,Dissatisfied,2019-02-11 02:54:00
59216,2023-08-13,56+,Miami,Student,0,,Enterprise,49.99,Monthly,5,2023-07-05,253,45.0,16,Successful,2024-02-12,475.83,449.91,Test data,Dissatisfied,2019-02-11 02:55:00
59217,2023-12-04,26-35,Chicago,Individual,0,,Standard,29.99,Annual,20,2023-09-01,264,50.17,8,Successful,2024-08-03,427.27,89.97,,Neutral,2019-02-11 02:56:00
59218,2024-05-20,26-35,Houston,Corporate,0,,Basic,99.99,Annual,10,2024-11-12,149,7.24,7,Successful,2024-10-04,70.98,1199.88,,Satisfied,2019-02-11 02:57:00
59219,2024-12-15,56+,New York,Student,0,,Basic,29.99,Monthly,20,2023-07-02,197,47.64,3,Successful,2024-12-24,17.74,539.82,NA,Satisfied,2019-02-11 02:58:00
59220,2023-01-18,18-25,Los Angeles,Corporate,1,,Enterprise,99.99,Monthly,15,2023-02-23,389,9.74,16,Failed,2024-07-11,324.06,399.96,Customer called support,Very Satisfied,2019-02-11 02:59:00
59221,2024-02-02,46-55,Los Angeles,Student,0,,Business,29.99,Annual,15,2023-05-01,205,5.59,2,Successful,2024-07-07,348.31,869.71,,Satisfied,2019-02-11 03:00:00
59222,2023-02-08,46-55,Miami,Individual,0,,Premium,99.99,Monthly,15,2024-04-27,16,6.03,4,Successful,2023-04-11,287.89,3299.67,,Very Satisfied,2019-02-11 03:01:00
59223,2023-04-02,46-55,New York,Individual,0,,Standard,19.99,Monthly,10,2023-11-08,161,38.11,19,Successful,2023-10-23,221.76,199.9,Customer called support,Very Satisfied,2019-02-11 03:02:00
59224,2024-08-16,46-55,Chicago,Student,0,,Standard,49.99,Monthly,0,2023-12-07,379,38.8,5,Successful,2023-10-28,444.21,1099.78,Customer called support,Dissatisfied,2019-02-11 03:03:00
59225,2024-09-29,26-35,Los Angeles,Individual,0,,Basic,29.99,Monthly,15,2024-09-12,86,25.72,5,Successful,2023-10-23,486.16,989.67,NA,Satisfied,2019-02-11 03:04:00
59226,2023-08-29,26-35,Los Angeles,Student,0,,Basic,9.99,Monthly,15,2023-08-11,15,25.72,7,Successful,2024-08-10,144.29,69.93,Test data,Very Dissatisfied,2019-02-11 03:05:00
59227,2023-06-22,18-25,Chicago,Student,0,,Enterprise,49.99,Annual,15,2023-11-15,488,41.21,15,Successful,2023-06-21,387.79,1749.65,NA,Very Satisfied,2019-02-11 03:06:00
59228,2023-12-21,46-55,Miami,Student,0,,Enterprise,29.99,Monthly,5,2024-05-22,139,5.23,6,Failed,2024-08-12,253.7,599.8,Feedback given,Very Dissatisfied,2019-02-11 03:07:00
59229,2024-04-20,56+,Chicago,Individual,0,,Basic,99.99,Annual,10,2024-11-13,68,12.78,5,Failed,2024-04-20,381.43,299.97,NA,Dissatisfied,2019-02-11 03:08:00
59230,2024-09-13,36-45,Miami,Individual,0,,Basic,9.99,Monthly,20,2024-11-21,203,49.64,18,Successful,2023-01-08,96.61,69.93,Test data,Dissatisfied,2019-02-11 03:09:00
